,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
15,,2012,,,2016,프라임펠리스,문배동,"5,000",용산구,8,60,29,27.83,,,24-8,11170,4
16,,2015,,,2016,용산KCC웰츠타워,문배동,"25,000",용산구,8,0,30,36.8,,,11-10,11170,8
17,,2015,,,2016,용산KCC웰츠타워,문배동,"1,000",용산구,8,90,31,29.97,,,11-10,11170,7
18,,2005,,,2016,용산파크자이,한강로1가,"27,500",용산구,8,0,1,38.1,,,50-1,11170,11
19,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,8,0,20,42.99,,,50-1,11170,12
20,,2004,,,2016,대우디오빌한강로오피스텔,한강로2가,"16,000",용산구,8,0,3,23.85,,,312-4,11170,12
21,,2012,,,2016,아스테리움 용산,한강로2가,"2,000",용산구,8,155,5,49.98,,,419,11170,21
22,,2012,,,2016,아스테리움 용산,한강로2가,"40,000",용산구,8,0,8,49.98,,,419,11170,15
23,,2005,,,2016,한강로벽산메가트리움,한강로2가,"19,000",용산구,8,0,19,30.06,,,2-8,11170,24
24,,2012,,,2016,아스테리움 용산,한강로2가,"40,000",용산구,8,0,20,49.98,,,419,11170,21
25,,2012,,,2016,위너스타워,한강로2가,"12,500",용산구,8,5,22,40.03,,,2-132,11170,12
26,,2012,,,2016,아스테리움 용산,한강로2가,"40,000",용산구,8,0,23,49.85,,,419,11170,27
27,,2005,,,2016,한강현대하이엘,한강로2가,"21,000",용산구,8,0,26,41.82,,,2-36,11170,5
28,,2009,,,2016,파크타워,용산동5가,"5,000",용산구,8,380,31,150.6,,,24,11170,10
29,,2004,,,2016,한강대우트럼프월드3,한강로3가,"26,000",용산구,8,0,23,38.14,,,65-230,11170,11
30,,2004,,,2016,한강대우트럼프월드3,한강로3가,"20,000",용산구,8,0,23,30.91,,,65-230,11170,8
0,,1990,,,2016,(339-4),후암동,"3,000",용산구,9,40,6,34.38,,,339-4,11170,2
1,,2015,,,2016,트윈시티 남산,동자동,"4,200",용산구,9,63,12,21.71,,,56,11170,9
2,,2015,,,2016,트윈시티 남산,동자동,"1,000",용산구,9,84,13,21.71,,,56,11170,19
3,,2004,,,2016,서울역풍림아이원플러스,서계동,"2,000",용산구,9,70,24,28.11,,,219-17,11170,3
4,,2004,,,2016,디아뜨 센트럴,원효로1가,"3,000",용산구,9,50,27,25.5,,,112-4,11170,3
5,,2012,,,2016,프라임펠리스,문배동,"1,000",용산구,9,60,3,18.55,,,24-8,11170,10
6,,2005,,,2016,이안 용산1차,문배동,"17,000",용산구,9,0,3,30.04,,,7-6,11170,7
7,,2007,,,2016,용산씨제이나인파크,문배동,"43,000",용산구,9,0,3,70.92,,,24-6,11170,7
8,,2007,,,2016,이안용산프리미어,문배동,"36,000",용산구,9,0,5,71.38,,,3-3,11170,4
9,,2015,,,2016,용산KCC웰츠타워,문배동,"25,000",용산구,9,0,6,28.14,,,11-10,11170,8
10,,2013,,,2016,용산큐브,문배동,"9,500",용산구,9,30,20,17.46,,,24-4,11170,9
11,,2013,,,2016,용산큐브,문배동,"9,500",용산구,9,30,20,17.46,,,24-4,11170,9
12,,2012,,,2016,프라임펠리스,문배동,"22,000",용산구,9,0,23,27.83,,,24-8,11170,5
13,,2015,,,2016,용산KCC웰츠타워,문배동,"23,000",용산구,9,0,27,29.69,,,11-10,11170,6
14,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,9,0,6,37.26,,,50-1,11170,25
15,,2005,,,2016,용산파크자이,한강로1가,"27,000",용산구,9,0,20,39.03,,,50-1,11170,12
16,,2005,,,2016,용산파크자이,한강로1가,"1,500",용산구,9,145,22,52.84,,,50-1,11170,2
17,,2005,,,2016,한강로벽산메가트리움,한강로2가,"3,000",용산구,9,70,2,32.15,,,2-8,11170,23
18,,2005,,,2016,한강현대하이엘,한강로2가,"2,000",용산구,9,80,7,42.32,,,2-36,11170,5
19,,2005,,,2016,한강로벽산메가트리움,한강로2가,"1,000",용산구,9,75,21,29.55,,,2-8,11170,5
20,,2012,,,2016,아스테리움 용산,한강로2가,"20,000",용산구,9,90,24,49.85,,,419,11170,30
21,,2005,,,2016,한강로벽산메가트리움,한강로2가,"15,000",용산구,9,0,24,32.15,,,2-8,11170,25
22,,2005,,,2016,한강로벽산메가트리움,한강로2가,"21,000",용산구,9,0,26,29.89,,,2-8,11170,17
23,,2005,,,2016,한강현대하이엘,한강로2가,"19,000",용산구,9,0,27,40.28,,,2-36,11170,4
24,,2007,,,2016,용산 시티파크(63-387),한강로3가,"2,000",용산구,9,180,12,61.71,,,63-387,11170,4
25,,1991,,,2016,용산전자오피스텔,한강로3가,300,용산구,9,52,30,24.6,,,16-58,11170,7
26,,2005,,,2016,로얄샤르망,한남동,"3,000",용산구,9,330,5,114.66,,,274-1,11170,8
0,,2015,,,2016,트윈시티 남산,동자동,"4,200",용산구,10,63,28,21.71,,,56,11170,7
1,,2013,,,2016,용산큐브,문배동,"12,000",용산구,10,20,1,17.46,,,24-4,11170,7
2,,2007,,,2016,용산씨제이나인파크,문배동,"40,000",용산구,10,0,1,70.92,,,24-6,11170,12
3,,2004,,,2016,지오베르크,문배동,"5,000",용산구,10,80,4,43.37,,,17-1,11170,3
4,,2005,,,2016,이안 용산1차(11-14),문배동,"35,500",용산구,10,0,8,73.56,,,11-14,11170,8
5,,2013,,,2016,용산큐브,문배동,"16,500",용산구,10,0,11,17.46,,,24-4,11170,11
6,,2015,,,2016,용산KCC웰츠타워,문배동,"21,000",용산구,10,0,15,29.69,,,11-10,11170,6
7,,2007,,,2016,용산아크로타워,문배동,"26,000",용산구,10,0,17,38.37,,,24-21,11170,2
8,,2007,,,2016,용산아크로타워,문배동,"3,000",용산구,10,130,17,51.45,,,24-21,11170,8
9,,2005,,,2016,이안 용산1차(11-14),문배동,"35,000",용산구,10,0,19,63.2,,,11-14,11170,10
10,,2005,,,2016,이안 용산1차,문배동,"18,000",용산구,10,0,20,30.04,,,7-6,11170,5
11,,2004,,,2016,지오베르크,문배동,"27,000",용산구,10,0,24,51.92,,,17-1,11170,2
12,,2015,,,2016,용산KCC웰츠타워,문배동,"33,000",용산구,10,0,26,42.38,,,11-10,11170,7
13,,2004,,,2016,삼라마이다스빌,문배동,"1,000",용산구,10,60,28,27.12,,,40-19,11170,1
14,,2012,,,2016,프라임펠리스,문배동,"15,000",용산구,10,0,28,18.55,,,24-8,11170,8
15,,2007,,,2016,용산씨제이나인파크,문배동,"39,000",용산구,10,0,29,70.92,,,24-6,11170,9
16,,2007,,,2016,용산아크로타워,문배동,"33,500",용산구,10,0,31,46.29,,,24-21,11170,7
17,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,10,0,3,42.39,,,50-1,11170,22
18,,2007,,,2016,대우 월드마크 용산,한강로1가,"31,000",용산구,10,55,5,79.65,,,64,11170,35
19,,2005,,,2016,용산파크자이,한강로1가,"32,000",용산구,10,0,12,50.31,,,50-1,11170,5
20,,2005,,,2016,용산파크자이,한강로1가,"24,000",용산구,10,0,15,36.13,,,50-1,11170,12
21,,2005,,,2016,용산파크자이,한강로1가,"32,000",용산구,10,0,21,42.39,,,50-1,11170,22
22,,2005,,,2016,용산파크자이,한강로1가,"32,000",용산구,10,0,21,42.39,,,50-1,11170,35
23,,2005,,,2016,용산파크자이,한강로1가,"10,000",용산구,10,80,21,39.25,,,50-1,11170,32
24,,2006,,,2016,용산 토투벨리,한강로2가,"19,000",용산구,10,0,1,34.92,,,2-37,11170,13
25,,2005,,,2016,한강로벽산메가트리움,한강로2가,"18,500",용산구,10,0,12,29.89,,,2-8,11170,6
26,,2004,,,2016,한강로 대우아이빌,한강로2가,"18,000",용산구,10,0,17,34.83,,,2-11,11170,4
27,,2005,,,2016,한강로벽산메가트리움,한강로2가,"18,000",용산구,10,0,18,30.35,,,2-8,11170,12
28,,2005,,,2016,한강로벽산메가트리움,한강로2가,"20,000",용산구,10,0,22,33.02,,,2-8,11170,3
29,,2012,,,2016,아스테리움 용산,한강로2가,"40,000",용산구,10,0,27,49.98,,,419,11170,18
30,,2012,,,2016,아스테리움 용산,한강로2가,"37,500",용산구,10,0,31,49.66,,,419,11170,15
31,,2007,,,2016,용산 시티파크(63-387),한강로3가,"36,500",용산구,10,0,5,45.51,,,63-387,11170,2
32,,2004,,,2016,한강대우트럼프월드3,한강로3가,"19,000",용산구,10,0,6,25.59,,,65-230,11170,22
33,,2004,,,2016,한강대우트럼프월드3,한강로3가,"42,000",용산구,10,0,10,105.4,,,65-230,11170,23
34,,2007,,,2016,용산 시티파크(63-387),한강로3가,"23,000",용산구,10,0,20,36.01,,,63-387,11170,2
35,,2007,,,2016,용산 시티파크(63-387),한강로3가,"37,000",용산구,10,0,20,43.77,,,63-387,11170,3
36,,2007,,,2016,용산 시티파크(63-387),한강로3가,"35,000",용산구,10,30,22,65.89,,,63-387,11170,3
37,,2007,,,2016,용산 시티파크(63-387),한강로3가,"3,000",용산구,10,145,24,43.77,,,63-387,11170,2
38,,2007,,,2016,용산 시티파크(63-387),한강로3가,"30,000",용산구,10,50,29,54,,,63-387,11170,4
39,,2003,,,2016,디에스오피스텔,한남동,"3,000",용산구,10,45,8,28.49,,,257-1,11170,5
0,,2004,,,2016,그린빌파크,갈월동,"1,000",용산구,11,52,7,23.01,,,53-19,11170,2
1,,2004,,,2016,그린빌파크,갈월동,"1,000",용산구,11,52,19,23.01,,,53-19,11170,3
2,,2015,,,2016,트윈시티 남산,동자동,"1,000",용산구,11,95,8,27.42,,,56,11170,17
3,,2015,,,2016,용산KCC웰츠타워,문배동,"22,000",용산구,11,0,2,29.97,,,11-10,11170,8
4,,2015,,,2016,용산KCC웰츠타워,문배동,"24,000",용산구,11,0,5,29.97,,,11-10,11170,7
5,,2005,,,2016,이안 용산1차,문배동,"18,000",용산구,11,0,6,30.76,,,7-6,11170,12
6,,2015,,,2016,용산KCC웰츠타워,문배동,"36,000",용산구,11,0,12,53.53,,,11-10,11170,5
7,,2015,,,2016,용산KCC웰츠타워,문배동,"23,000",용산구,11,0,12,27.46,,,11-10,11170,5
8,,2005,,,2016,이안 용산1차(11-14),문배동,"23,000",용산구,11,0,13,61.06,,,11-14,11170,2
9,,2013,,,2016,용산큐브,문배동,"16,800",용산구,11,0,14,17.46,,,24-4,11170,10
10,,2007,,,2016,용산씨제이나인파크,문배동,"3,000",용산구,11,140,19,54.96,,,24-6,11170,6
11,,2007,,,2016,용산씨제이나인파크,문배동,"37,500",용산구,11,0,21,54.96,,,24-6,11170,7
12,,2015,,,2016,용산KCC웰츠타워,문배동,"38,000",용산구,11,0,21,53.53,,,11-10,11170,6
13,,2015,,,2016,용산KCC웰츠타워,문배동,"26,500",용산구,11,0,22,32.84,,,11-10,11170,7
14,,2007,,,2016,용산아크로타워,문배동,"33,800",용산구,11,0,26,47.42,,,24-21,11170,9
15,,2007,,,2016,대우 월드마크 용산,한강로1가,"30,000",용산구,11,0,3,104.29,,,64,11170,30
16,,2005,,,2016,용산파크자이,한강로1가,"29,000",용산구,11,0,4,38.1,,,50-1,11170,31
17,,2005,,,2016,용산파크자이,한강로1가,"22,000",용산구,11,0,11,28.46,,,50-1,11170,4
18,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,11,0,16,39.03,,,50-1,11170,16
19,,2007,,,2016,대우 월드마크 용산,한강로1가,"20,000",용산구,11,130,16,86.38,,,64,11170,21
20,,2005,,,2016,용산파크자이,한강로1가,"1,000",용산구,11,100,18,37.26,,,50-1,11170,9
21,,2005,,,2016,용산파크자이,한강로1가,"10,000",용산구,11,70,21,39.03,,,50-1,11170,28
22,,2005,,,2016,한강로벽산메가트리움,한강로2가,"19,000",용산구,11,0,5,30.06,,,2-8,11170,10
23,,2012,,,2016,아스테리움 용산,한강로2가,"2,000",용산구,11,160,9,49.98,,,419,11170,17
24,,2004,,,2016,대우디오빌한강로오피스텔,한강로2가,"2,000",용산구,11,60,11,29.66,,,312-4,11170,10
25,,2004,,,2016,한강로 대우아이빌,한강로2가,"18,000",용산구,11,0,12,33.54,,,2-11,11170,3
26,,2006,,,2016,용산 토투벨리,한강로2가,"6,000",용산구,11,100,15,54.23,,,2-37,11170,13
27,,2012,,,2016,아스테리움 용산,한강로2가,"20,000",용산구,11,65,18,49.66,,,419,11170,26
28,,2005,,,2016,한강로벽산메가트리움,한강로2가,"18,000",용산구,11,0,22,29.55,,,2-8,11170,7
29,,2012,,,2016,아스테리움 용산,한강로2가,"38,000",용산구,11,0,23,49.66,,,419,11170,27
30,,2004,,,2016,대우디오빌한강로오피스텔,한강로2가,"19,000",용산구,11,0,30,33.95,,,312-4,11170,7
31,,2006,,,2016,지에스 한강에클라스,한강로3가,"16,500",용산구,11,0,3,35.06,,,16-85,11170,10
32,,2007,,,2016,용산 시티파크(63-387),한강로3가,"45,000",용산구,11,0,7,65.89,,,63-387,11170,2
33,,2004,,,2016,한강대우트럼프월드3,한강로3가,"21,000",용산구,11,0,23,30.91,,,65-230,11170,5
34,,2007,,,2016,용산 시티파크(63-389),한강로3가,"46,000",용산구,11,0,25,56.86,,,63-389,11170,10
0,,2015,,,2016,트윈시티 남산,동자동,"1,000",용산구,12,115,5,29.61,,,56,11170,24
1,,2004,,,2016,디아뜨 센트럴,원효로1가,"17,500",용산구,12,0,16,37.17,,,112-4,11170,8
2,,2004,,,2016,디아뜨 센트럴,원효로1가,"14,500",용산구,12,0,19,25.5,,,112-4,11170,8
3,,2014,,,2016,아인하우스,원효로3가,"15,000",용산구,12,0,17,23.04,,,277-36,11170,5
4,,2007,,,2016,용산씨제이나인파크,문배동,"37,000",용산구,12,0,1,54.96,,,24-6,11170,3
5,,2005,,,2016,이안 용산1차(11-14),문배동,"34,800",용산구,12,0,2,61.06,,,11-14,11170,3
6,,2013,,,2016,용산큐브,문배동,"3,000",용산구,12,60,2,17.46,,,24-4,11170,13
7,,2007,,,2016,이안용산프리미어,문배동,"40,000",용산구,12,0,4,87.29,,,3-3,11170,2
8,,2013,,,2016,용산큐브,문배동,"16,500",용산구,12,0,7,17.46,,,24-4,11170,6
9,,2012,,,2016,프라임펠리스,문배동,"15,000",용산구,12,0,9,18.77,,,24-8,11170,10
10,,2005,,,2016,이안 용산1차(11-14),문배동,"26,000",용산구,12,0,10,73.56,,,11-14,11170,3
11,,2005,,,2016,이안 용산1차(11-14),문배동,"35,000",용산구,12,0,12,61.06,,,11-14,11170,5
12,,2015,,,2016,용산KCC웰츠타워,문배동,"21,700",용산구,12,0,20,25.05,,,11-10,11170,5
13,,2013,,,2016,용산큐브,문배동,"3,000",용산구,12,59,21,17.46,,,24-4,11170,6
14,,2013,,,2016,용산큐브,문배동,"16,800",용산구,12,0,23,17.46,,,24-4,11170,10
15,,2005,,,2016,이안 용산1차(11-29),문배동,"19,500",용산구,12,0,27,30.04,,,11-29,11170,9
16,,2007,,,2016,용산씨제이나인파크,문배동,"38,000",용산구,12,0,27,63.96,,,24-6,11170,5
17,,2013,,,2016,용산큐브,문배동,"17,000",용산구,12,0,29,17.46,,,24-4,11170,12
18,,2012,,,2016,프라임펠리스,문배동,"1,000",용산구,12,65,30,18.55,,,24-8,11170,9
19,,2017,,,2016,용산 리브,문배동,"26,000",용산구,12,0,31,42.25,,,10-3,11170,8
20,,2017,,,2016,용산 리브,문배동,"26,000",용산구,12,0,31,42.25,,,10-3,11170,8
21,,2017,,,2016,용산 리브,문배동,"18,000",용산구,12,20,31,42.25,,,10-3,11170,8
22,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,12,0,3,39.03,,,50-1,11170,7
23,,2005,,,2016,용산파크자이,한강로1가,"1,000",용산구,12,95,7,32.1,,,50-1,11170,22
24,,2005,,,2016,용산파크자이,한강로1가,"27,000",용산구,12,0,10,39.03,,,50-1,11170,31
25,,2005,,,2016,용산파크자이,한강로1가,"28,000",용산구,12,0,15,39.03,,,50-1,11170,14
26,,2005,,,2016,용산파크자이,한강로1가,"25,000",용산구,12,10,17,37.26,,,50-1,11170,3
27,,2007,,,2016,대우 월드마크 용산,한강로1가,"42,000",용산구,12,0,19,83.07,,,64,11170,19
28,,2005,,,2016,용산파크자이,한강로1가,"25,000",용산구,12,0,22,36.13,,,50-1,11170,3
29,,2012,,,2016,아스테리움 용산,한강로2가,"19,000",용산구,12,90,1,49.66,,,419,11170,13
30,,2005,,,2016,한강로벽산메가트리움,한강로2가,"2,000",용산구,12,60,8,32.15,,,2-8,11170,8
31,,2005,,,2016,한강로벽산메가트리움,한강로2가,"18,000",용산구,12,0,11,29.54,,,2-8,11170,17
32,,2005,,,2016,한강로벽산메가트리움,한강로2가,"15,000",용산구,12,0,12,32.15,,,2-8,11170,28
33,,2012,,,2016,아스테리움 용산,한강로2가,"37,000",용산구,12,0,13,49.66,,,419,11170,19
34,,2005,,,2016,한강로벽산메가트리움,한강로2가,"20,000",용산구,12,0,13,29.54,,,2-8,11170,11
35,,2005,,,2016,한강로벽산메가트리움,한강로2가,"12,000",용산구,12,30,15,29.54,,,2-8,11170,19
36,,2005,,,2016,한강로벽산메가트리움,한강로2가,"22,000",용산구,12,0,17,32.15,,,2-8,11170,20
37,,2005,,,2016,한강로벽산메가트리움,한강로2가,"1,000",용산구,12,80,19,32.15,,,2-8,11170,10
38,,2004,,,2016,대우디오빌한강로오피스텔,한강로2가,"10,000",용산구,12,40,20,30.64,,,312-4,11170,3
39,,2004,,,2016,한강로 대우아이빌,한강로2가,"17,000",용산구,12,0,22,35.28,,,2-11,11170,2
40,,2012,,,2016,아스테리움 용산,한강로2가,"20,000",용산구,12,80,23,49.85,,,419,11170,21
41,,2012,,,2016,아스테리움 용산,한강로2가,"30,000",용산구,12,40,26,49.98,,,419,11170,16
42,,2012,,,2016,아스테리움 용산,한강로2가,"38,000",용산구,12,0,27,49.66,,,419,11170,18
43,,2012,,,2016,아스테리움 용산,한강로2가,"40,000",용산구,12,0,28,49.66,,,419,11170,12
44,,2005,,,2016,한강로벽산메가트리움,한강로2가,"3,000",용산구,12,65,29,30.29,,,2-8,11170,10
45,,2009,,,2016,파크타워,용산동5가,"50,000",용산구,12,0,26,123.34,,,24,11170,9
46,,2007,,,2016,용산 시티파크(63-387),한강로3가,"37,000",용산구,12,0,2,43.77,,,63-387,11170,4
47,,2004,,,2016,한강대우트럼프월드3,한강로3가,"9,000",용산구,12,45,6,25.59,,,65-230,11170,21
48,,2007,,,2016,용산 시티파크(63-387),한강로3가,"2,000",용산구,12,190,8,61.71,,,63-387,11170,4
49,,2006,,,2016,지에스 한강에클라스,한강로3가,"14,000",용산구,12,20,9,34.43,,,16-85,11170,9
50,,2004,,,2016,한강대우트럼프월드3,한강로3가,"18,250",용산구,12,0,26,25.59,,,65-230,11170,26
51,,2007,,,2016,용산 시티파크(63-389),한강로3가,"2,000",용산구,12,185,28,64.73,,,63-389,11170,8
52,,2004,,,2016,언고오피스텔,한남동,"1,000",용산구,12,60,29,21.33,,,72-17,11170,4
0,,2004,,,2017,갈월동 에이트리움,갈월동,"10,000",용산구,1,47,16,34.11,,,101-49,11170,18
1,,2015,,,2017,트윈시티 남산,동자동,"1,000",용산구,1,100,6,28.33,,,56,11170,17
2,,2015,,,2017,트윈시티 남산,동자동,"1,000",용산구,1,85,13,21.51,,,56,11170,19
3,,2015,,,2017,트윈시티 남산,동자동,"4,000",용산구,1,75,13,25.37,,,56,11170,9
4,,2015,,,2017,트윈시티 남산,동자동,"4,000",용산구,1,65,19,21.51,,,56,11170,16
5,,2015,,,2017,트윈시티 남산,동자동,"4,000",용산구,1,65,31,21.51,,,56,11170,17
6,,2004,,,2017,디아뜨 센트럴,원효로1가,"1,000",용산구,1,65,18,25.19,,,112-4,11170,9
7,,2014,,,2017,아인하우스,원효로3가,"16,000",용산구,1,0,11,26.88,,,277-36,11170,8
8,,2014,,,2017,아인하우스,원효로3가,"15,000",용산구,1,0,11,23.04,,,277-36,11170,7
9,,2004,,,2017,삼라마이다스빌,문배동,"3,000",용산구,1,55,3,28.23,,,40-19,11170,3
10,,2012,,,2017,프라임펠리스,문배동,"4,000",용산구,1,50,4,18.55,,,24-8,11170,5
11,,2017,,,2017,용산 리브,문배동,"26,000",용산구,1,0,4,42.25,,,10-3,11170,5
12,,2015,,,2017,용산KCC웰츠타워,문배동,"2,000",용산구,1,100,6,37.48,,,11-10,11170,8
13,,2010,,,2017,리첸시아 용산B,문배동,"34,000",용산구,1,0,7,56.38,,,40-31,11170,2
14,,2005,,,2017,이안 용산1차(11-29),문배동,"23,000",용산구,1,0,7,39.2,,,11-29,11170,13
15,,2017,,,2017,용산 리브,문배동,"28,500",용산구,1,0,9,45.92,,,10-3,11170,10
16,,2017,,,2017,용산 리브,문배동,"26,000",용산구,1,0,11,42.25,,,10-3,11170,10
17,,2013,,,2017,용산큐브,문배동,"3,000",용산구,1,60,14,17.46,,,24-4,11170,10
18,,2017,,,2017,용산 리브,문배동,"25,500",용산구,1,0,14,36.06,,,10-3,11170,11
19,,2010,,,2017,리첸시아 용산B,문배동,"34,000",용산구,1,0,14,59.39,,,40-31,11170,3
20,,2015,,,2017,용산KCC웰츠타워,문배동,"23,000",용산구,1,0,17,29.97,,,11-10,11170,3
21,,2017,,,2017,용산 리브,문배동,"26,000",용산구,1,0,17,42.25,,,10-3,11170,9
22,,2013,,,2017,용산큐브,문배동,"4,000",용산구,1,50,17,17.46,,,24-4,11170,7
23,,2007,,,2017,용산아크로타워,문배동,"32,500",용산구,1,0,18,47.42,,,24-21,11170,8
24,,2004,,,2017,지오베르크,문배동,"5,000",용산구,1,60,18,31.35,,,17-1,11170,2
25,,2013,,,2017,용산큐브,문배동,"1,000",용산구,1,65,19,17.46,,,24-4,11170,13
26,,2015,,,2017,용산KCC웰츠타워,문배동,"15,000",용산구,1,30,19,29.69,,,11-10,11170,5
27,,2017,,,2017,용산 리브,문배동,"26,000",용산구,1,0,20,36.06,,,10-3,11170,10
28,,2013,,,2017,용산큐브,문배동,"17,000",용산구,1,0,23,17.46,,,24-4,11170,13
29,,2013,,,2017,용산큐브,문배동,"1,000",용산구,1,65,23,17.46,,,24-4,11170,5
30,,2017,,,2017,용산 리브,문배동,"28,000",용산구,1,0,23,45.92,,,10-3,11170,5
31,,2007,,,2017,용산아크로타워,문배동,"32,000",용산구,1,0,24,46.29,,,24-21,11170,5
32,,2005,,,2017,이안 용산1차,문배동,"23,000",용산구,1,0,25,39.2,,,7-6,11170,1
33,,2005,,,2017,용산파크자이,한강로1가,"10,500",용산구,1,40,4,36.13,,,50-1,11170,8
34,,2005,,,2017,용산파크자이,한강로1가,"5,000",용산구,1,80,12,37.26,,,50-1,11170,18
35,,2007,,,2017,대우 월드마크 용산,한강로1가,"15,000",용산구,1,130,17,86.38,,,64,11170,10
36,,2005,,,2017,용산파크자이,한강로1가,"7,000",용산구,1,60,19,28.46,,,50-1,11170,12
